facilityId,officeNumber,companyId,companyName,name,slug,prefecture,city,ward,area,type,icon,color,desc,tags,address,tel,hours,website,serviceArea,isPublished,contactStatus,updatedAt,createdAt
f001297,4070504552,c001297,株式会社EPO,ヘルパーステーション 笑の輪,facility-1297,福岡県,北九州市,小倉南区,北九州市小倉南区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市小倉南区舞ケ丘五丁目13番1号,093-981-8777,,,北九州市小倉南区,true,未接触,2026-05-08,2026-05-08
f001298,4070505047,c001298,株式会社オフィス西尾,愛ヘルパーステーション,facility-1298,福岡県,北九州市,小倉南区,北九州市小倉南区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市小倉南区石田南一丁目2番13号,093-967-2185,,,北九州市小倉南区,true,未接触,2026-05-08,2026-05-08
f001299,4070505179,c001299,株式会社ブルーラピス,ヘルパーステーション ラズリー,facility-1299,福岡県,北九州市,小倉南区,北九州市小倉南区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市小倉南区志井六丁目24番20号,093-555-5968,,,北九州市小倉南区,true,未接触,2026-05-08,2026-05-08
f001300,4070505229,c001300,一般社団法人ケアライフひまわり,ケアライフひまわり,facility-1300,福岡県,北九州市,小倉南区,北九州市小倉南区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市小倉南区守恒本町二丁目1番40-502号,093-383-1077,,,北九州市小倉南区,true,未接触,2026-05-08,2026-05-08
f001301,4070505351,c001301,株式会社まなび,ヘルパーステーション小倉つばさ,facility-1301,福岡県,北九州市,小倉南区,北九州市小倉南区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市小倉南区沼南町一丁目3番7号,093-474-9001,,,北九州市小倉南区,true,未接触,2026-05-08,2026-05-08
f001302,4070505583,c001302,株式会社ツツジ苑,ヘルパーステーションツツジ苑小倉南,facility-1302,福岡県,北九州市,小倉南区,北九州市小倉南区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市小倉南区中吉田三丁目15番27号,093-474-9380,,,北九州市小倉南区,true,未接触,2026-05-08,2026-05-08
f001303,4070505641,c001303,株式会社すずらん,ヘルパーステーションすずらん 小倉,facility-1303,福岡県,北九州市,小倉南区,北九州市小倉南区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市小倉南区長野一丁目3番1号,093-473-6800,,,北九州市小倉南区,true,未接触,2026-05-08,2026-05-08
f001304,4070505690,c001304,株式会社ニチイ学館,ニチイケアセンター下曽根,facility-1304,福岡県,北九州市,小倉南区,北九州市小倉南区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市小倉南区田原新町二丁目4番3号陽光ストリートB203,093-474-3222,,,北九州市小倉南区,true,未接触,2026-05-08,2026-05-08
f001305,4070505807,c001305,NPO法人ハッピービー,訪問介護 敬愛,facility-1305,福岡県,北九州市,小倉南区,北九州市小倉南区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市小倉南区田原新町一丁目1番3号1F,093-383-0595,,,北九州市小倉南区,true,未接触,2026-05-08,2026-05-08
f001306,4070505823,c001306,合同会社あおぞら,ヘルパーステーション あおぞら,facility-1306,福岡県,北九州市,小倉南区,北九州市小倉南区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市小倉南区守恒本町一丁目3番32-208号,093-555-1108,,,北九州市小倉南区,true,未接触,2026-05-08,2026-05-08
f001307,4070505856,c001307,株式会社グローアップ,ヘルパーステーションこいこいの里,facility-1307,福岡県,北九州市,小倉南区,北九州市小倉南区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市小倉南区城野一丁目15番45号,093-482-4205,,,北九州市小倉南区,true,未接触,2026-05-08,2026-05-08
f001308,4070505880,c001308,合同会社LMN,ヘルパーステーションpanda,facility-1308,福岡県,北九州市,小倉南区,北九州市小倉南区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市小倉南区守恒二丁目10番3号,093-231-4432,,,北九州市小倉南区,true,未接触,2026-05-08,2026-05-08
f001309,4070505914,c001309,合同会社JOB,ヘルパーステーション 絆,facility-1309,福岡県,北九州市,小倉南区,北九州市小倉南区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市小倉南区八重洲町11番27号2F,093-961-7984,,,北九州市小倉南区,true,未接触,2026-05-08,2026-05-08
f001310,4070505922,c001310,ノーマライエバー株式会社,訪問介護イーミルケア,facility-1310,福岡県,北九州市,小倉南区,北九州市小倉南区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市小倉南区長行東二丁目7番31号,093-236-0903,,,北九州市小倉南区,true,未接触,2026-05-08,2026-05-08
f001311,4070505930,c001311,株式会社I.J.PRIDE,ヘルパーサービス まごの手,facility-1311,福岡県,北九州市,小倉南区,北九州市小倉南区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市小倉南区上曽根新町13番30号,093-475-5082,,,北九州市小倉南区,true,未接触,2026-05-08,2026-05-08
f001312,4070505955,c001312,株式会社Aile,ヘルパーステーション エール,facility-1312,福岡県,北九州市,小倉南区,北九州市小倉南区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市小倉南区守恒本町二丁目2番27号,093-482-3859,,,北九州市小倉南区,true,未接触,2026-05-08,2026-05-08
f001313,4070506060,c001313,一般社団法人ぱるむ,ヘルパーステーション らび,facility-1313,福岡県,北九州市,小倉南区,北九州市小倉南区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市小倉南区長行東一丁目11番16号,093-776-7115,,,北九州市小倉南区,true,未接触,2026-05-08,2026-05-08
f001314,4070506151,c001314,株式会社BRIDGE,たけてんヘルパーステーション,facility-1314,福岡県,北九州市,小倉南区,北九州市小倉南区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市小倉南区田原新町二丁目5番5号 井上興産ビル202号,093-967-8204,,,北九州市小倉南区,true,未接触,2026-05-08,2026-05-08
f001315,4070506250,c001315,株式会社almenect,ゆうひヘルパーステーション,facility-1315,福岡県,北九州市,小倉南区,北九州市小倉南区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市小倉南区若園三丁目2番45号,093-482-4700,,,北九州市小倉南区,true,未接触,2026-05-08,2026-05-08
f001316,4070506276,c001316,株式会社徳力,ヘルパーステーション徳力,facility-1316,福岡県,北九州市,小倉南区,北九州市小倉南区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市小倉南区徳力五丁目10番8号,093-962-4550,,,北九州市小倉南区,true,未接触,2026-05-08,2026-05-08
f001317,4070506284,c001317,ケアパートナー株式会社,ソエルガーデン小倉南訪問介護,facility-1317,福岡県,北九州市,小倉南区,北九州市小倉南区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市小倉南区中曽根東一丁目9番5号,093-967-6330,,,北九州市小倉南区,true,未接触,2026-05-08,2026-05-08
f001318,4070702545,c001318,有限会社ほっと・ハート,介護ステーションほっとハート,facility-1318,福岡県,北九州市,小倉南区,北九州市小倉南区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市小倉南区下城野三丁目8番24号,093-923-0004,,,北九州市小倉南区,true,未接触,2026-05-08,2026-05-08
f001319,4070600061,c001319,社会福祉法人年長者の里,年長者の里ヘルパーステーション,facility-1319,福岡県,北九州市,八幡東区,北九州市八幡東区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡東区大蔵三丁目2番1号,093-652-2388,,,北九州市八幡東区,true,未接触,2026-05-08,2026-05-08
f001320,4070600590,c001320,有限会社Y・S企画,ケアステーションすみれ,facility-1320,福岡県,北九州市,八幡東区,北九州市八幡東区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡東区尾倉一丁目4番21号,093-663-9639,,,北九州市八幡東区,true,未接触,2026-05-08,2026-05-08
f001321,4070600681,c001321,社会福祉法人ふらて福祉会,ヘルパーステーション フロイデ,facility-1321,福岡県,北九州市,八幡東区,北九州市八幡東区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡東区昭和一丁目2番28号,093-654-5662,,,北九州市八幡東区,true,未接触,2026-05-08,2026-05-08
f001322,4070600798,c001322,有限会社福祉ネットワークまごころの手,ホームヘルパーステーションまごころの手,facility-1322,福岡県,北九州市,八幡東区,北九州市八幡東区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡東区東台良町5番49号,093-663-2103,,,北九州市八幡東区,true,未接触,2026-05-08,2026-05-08
f001323,4070600822,c001323,株式会社ニチイ学館,ニチイケアセンター八幡,facility-1323,福岡県,北九州市,八幡東区,北九州市八幡東区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡東区西本町三丁目4-25 宮原ビル102号室,093-663-6017,,,北九州市八幡東区,true,未接触,2026-05-08,2026-05-08
f001324,4070601085,c001324,有限会社フリーダム,まごころ福祉サービス,facility-1324,福岡県,北九州市,八幡東区,北九州市八幡東区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡東区石坪町1番8号,093-652-7071,,,北九州市八幡東区,true,未接触,2026-05-08,2026-05-08
f001325,4070601143,c001325,株式会社カルサイト,株式会社カルサイトケアステーションはるか,facility-1325,福岡県,北九州市,八幡東区,北九州市八幡東区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡東区中央二丁目1番1号 レインボープラザ1階,093-663-7878,,,北九州市八幡東区,true,未接触,2026-05-08,2026-05-08
f001326,4070601168,c001326,麻生介護サービス株式会社,アップルハート北九州ケアセンター,facility-1326,福岡県,北九州市,八幡東区,北九州市八幡東区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡東区山王一丁目11番1号,093-662-1740,,,北九州市八幡東区,true,未接触,2026-05-08,2026-05-08
f001327,4070601309,c001327,社会福祉法人愛香会,ヘルパーステーション東田愛香苑,facility-1327,福岡県,北九州市,八幡東区,北九州市八幡東区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡東区東田二丁目2番43号,093-661-3728,,,北九州市八幡東区,true,未接触,2026-05-08,2026-05-08
f001328,4070601440,c001328,合同会社太陽,ヘルパーステーションこすもす,facility-1328,福岡県,北九州市,八幡東区,北九州市八幡東区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡東区祇園原町6番18号,093-671-5665,,,北九州市八幡東区,true,未接触,2026-05-08,2026-05-08
f001329,4070601572,c001329,株式会社さわやか倶楽部,さわやかヘルパーステーション清田,facility-1329,福岡県,北九州市,八幡東区,北九州市八幡東区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡東区清田三丁目4番7号,093-654-2700,,,北九州市八幡東区,true,未接触,2026-05-08,2026-05-08
f001330,4070601580,c001330,北九州福祉サービス株式会社,きたふく ヘルパーセンター 八幡東,facility-1330,福岡県,北九州市,八幡東区,北九州市八幡東区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡東区帆柱一丁目7番50号,093-662-1294,,,北九州市八幡東区,true,未接触,2026-05-08,2026-05-08
f001331,4070601937,c001331,株式会社楽食,楽住ヘルパーステーション,facility-1331,福岡県,北九州市,八幡東区,北九州市八幡東区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡東区山路1-1-39,093-651-8088,,,北九州市八幡東区,true,未接触,2026-05-08,2026-05-08
f001332,4070602000,c001332,株式会社きんもくせい,ヘルパーステーションなでしこ八幡,facility-1332,福岡県,北九州市,八幡東区,北九州市八幡東区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡東区宮の町一丁目2番20号,093-652-7046,,,北九州市八幡東区,true,未接触,2026-05-08,2026-05-08
f001333,4070602232,c001333,株式会社サンシャイン,つくしケアセンター八幡,facility-1333,福岡県,北九州市,八幡東区,北九州市八幡東区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡東区西本町一丁目17番1号,093-661-5661,,,北九州市八幡東区,true,未接触,2026-05-08,2026-05-08
f001334,4070602265,c001334,合同会社ゴーゴーカンパニー,よりそう,facility-1334,福岡県,北九州市,八幡東区,北九州市八幡東区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡東区祇園一丁目9番1号 アーバン祇園505,070-9044-3710,,,北九州市八幡東区,true,未接触,2026-05-08,2026-05-08
f001335,4070602281,c001335,株式会社ハートフル,訪問介護しらかわ,facility-1335,福岡県,北九州市,八幡東区,北九州市八幡東区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡東区白川町12番23号,093-681-4441,,,北九州市八幡東区,true,未接触,2026-05-08,2026-05-08
f001336,4070700804,c001336,有限会社アイティ,なかむら整骨院ホームヘルパーステーション,facility-1336,福岡県,北九州市,八幡東区,北九州市八幡東区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡東区祇園四丁目8番34号,093-616-6266,,,北九州市八幡東区,true,未接触,2026-05-08,2026-05-08
f001337,4070701133,c001337,福岡県高齢者福祉生活協同組合,ヘルパーステーション夢ひろば,facility-1337,福岡県,北九州市,八幡東区,北九州市八幡東区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡東区尾倉一丁目14番25号2階,093-663-0108,,,北九州市八幡東区,true,未接触,2026-05-08,2026-05-08
f001338,4070200664,c001338,社会福祉法人グリーンコープ,社会福祉法人グリーンコープふくしサービスセンターかけはし,facility-1338,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区御開三丁目40番47号,093-482-5083,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001339,4070600491,c001339,株式会社白馬,ヘルパーステーション白馬,facility-1339,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区市瀬二丁目12番64号,093-614-2800,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001340,4070700135,c001340,特定非営利活動法人北九州あいの会,NPOあいの会ホームヘルプサービス,facility-1340,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区八千代町12番2号,093-642-3921,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001341,4070700267,c001341,株式会社ニチイ学館,ニチイケアセンター永犬丸,facility-1341,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区永犬丸三丁目1番4号,093-693-1355,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001342,4070700358,c001342,社会福祉法人 倫尚会,倫尚会ホームヘルプステーション オアシス,facility-1342,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区馬場山東一丁目3番22号,093-617-5773,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001343,4070700382,c001343,株式会社健康サポートセンター,健康サポートセンター「いつくしみ」,facility-1343,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区浅川二丁目9番13号,093-693-2766,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001344,4070700788,c001344,医療法人慈恵睦会,医療法人慈恵睦会 むつみホームサービス,facility-1344,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区木屋瀬三丁目2番30号,093-619-5522,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001345,4070701216,c001345,有限会社テンダー商事,有限会社テンダー訪問介護サービス,facility-1345,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区金剛一丁目16番25号,093-618-6610,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001346,4070701265,c001346,株式会社ゴトウ,ケアサポート木輪館,facility-1346,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区下上津役3丁目3番6号,093-612-1515,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001347,4070701422,c001347,株式会社ケアリング,株式会社ケアリング北九州支店,facility-1347,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区八千代町9番30号,093-616-1666,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001348,4070701521,c001348,有限会社ハウスリフォーム,ヘルパーステーション ハッピーハウス,facility-1348,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区浅川町1番21号,093-695-4407,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001349,4070701596,c001349,エフコープ生活協同組合,エフコープ介護サービス北九州,facility-1349,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区下上津役四丁目19番12号,093-613-0046,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001350,4070701679,c001350,有限会社ライフプロジェクト,さくら・介護ステーション八幡西,facility-1350,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区千代一丁目7番10号,093-612-7773,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001351,4070701737,c001351,社会福祉法人グリーンコープ,社会福祉法人グリーンコープふくしサービスセンター風和,facility-1351,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区三ケ森四丁目12番26号 セジュール加来B棟201号,093-614-3080,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001352,4070701828,c001352,有限会社祥寿,ヘルパーステーション しょうじゅ,facility-1352,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区楠橋南二丁目11番23号,093-617-5780,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001353,4070702123,c001353,有限会社やすらぎホームサービス,やすらぎホームサービス,facility-1353,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区相生町15番8号,093-622-5100,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001354,4070702339,c001354,有限会社福の里,ヘルパーステーション福の里,facility-1354,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区楠橋上方二丁目11番27号,093-619-3210,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001355,4070702743,c001355,有限会社ファーストライフ,ヘルパーステーションあやび,facility-1355,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区東鳴水四丁目11番9号 2階,093-644-2323,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001356,4070702784,c001356,株式会社エルダーサービス,八幡西ヘルパーセンター,facility-1356,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区里中二丁目1番1号,093-614-8850,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001357,4070702842,c001357,有限会社江藤電器商会,愛心ケアサービス,facility-1357,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区香月西二丁目12番10号,093-618-2423,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001358,4070702859,c001358,有限会社優優,ヘルパーステーションゆうゆう,facility-1358,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区金剛三丁目9番49号,093-617-5499,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001359,4070702909,c001359,株式会社スマイル,ホームヘルプサービス・スマイル,facility-1359,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区香月西3丁目9番10号,093-617-4867,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001360,4070702941,c001360,有限会社ライフリリーフ,ヘルパーステーションらん,facility-1360,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区森下町18番15-101号,093-631-2468,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001361,4070703873,c001361,株式会社ヘルパーステーション花桃,ヘルパーステーション花桃,facility-1361,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区真名子二丁目11番18号,093-981-9449,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001362,4070703899,c001362,社会福祉法人援助会,聖ヨゼフの園ヘルパーステーション,facility-1362,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区青山二丁目1番1号,093-631-6311,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001363,4070703931,c001363,ファーストライフ株式会社,ファーストライフ青山ヘルパーステーション,facility-1363,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区南王子町2番21号,093-631-2110,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001364,4070703956,c001364,社会福祉法人香月老人ホーム,ヘルパーステーション・はたの里,facility-1364,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区楠橋上方一丁目11番1号,093-617-0054,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001365,4070703964,c001365,北九州ヘルスケアサービス株式会社,北九州ヘルスケアサービス黒崎,facility-1365,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区東王子町7番8号,093-622-9070,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001366,4070704178,c001366,麻生介護サービス株式会社,アップルハート八幡西ケアセンター,facility-1366,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区木屋瀬五丁目15番31号,093-280-4299,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001367,4070704186,c001367,麻生介護サービス株式会社,アップルハート折尾ケアセンター,facility-1367,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区本城四丁目6番6号,093-695-1751,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001368,4070704509,c001368,特定非営利活動法人 北九州ひだまりの会,ヘルパーステーション輪,facility-1368,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区鉄王二丁目2番8号,093-641-0139,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
f001369,4070704970,c001369,株式会社ウキシロケアセンター,ヘルパーステーションいこいの里本城,facility-1369,福岡県,北九州市,八幡西区,北九州市八幡西区,訪問介護,🏠,emerald,住み慣れたご自宅での生活を支える訪問介護サービスです。,訪問介護|生活援助|身体介護,北九州市八幡西区本城東四丁目4番42号,093-693-5977,,,北九州市八幡西区,true,未接触,2026-05-08,2026-05-08
